20391,Jean Seberg,Elizabeth
20391,Harve Presnell,Rotten Luck Willie
20391,Ray Walston,Mad Jack Duncan
10139,Sean Penn,Harvey Milk
10139,Emile Hirsch,Cleve Jones
10139,James Franco,Scott Smith
10139,Josh Brolin,Dan White
10139,Diego Luna,Jack Lira
335778,Tom Felton,Lucius
335778,Cliff Curtis,Yeshua
335778,Joseph Fiennes,Clavius
335778,Peter Firth,Pontius Pilate
335778,Mark Killeen,Antonius
9645,Gabriel Byrne,Captain Sean Murphy
9645,Julianna Margulies,Maureen Epps
9645,Desmond Harrington,Jack Ferriman
9645,Ron Eldard,Dodge
9645,Isaiah Washington,Greer
55465,Neil Patrick Harris,Neil
55465,John Cho,Harold Lee
55465,Elias Koteas,Sergie Katsov
55465,Danneel Ackles,Vanessa Fanning
55465,Kal Penn,Kumar Patel
617,Matt Dillon,Sam Lombardo
617,Kevin Bacon,Sergeant Ray Duquette
617,Denise Richards,Kelly Lanier Van Ryan
617,Neve Campbell,Suzie Marie Toller
617,Theresa Russell,Sandra Van Ryan
19904,Dylan Walsh,David Harris
19904,Sela Ward,Susan Harding
19904,Penn Badgley,Michael Harding
19904,Amber Heard,Kelly Porter
19904,Sherry Stringfield,Leah
48289,Helen Mirren,Rachel Singer
48289,Ciarán Hinds,David Peretz
48289,Tom Wilkinson,Stefan Gold
48289,Jessica Chastain,Young Rachel Singer
48289,Sam Worthington,Young David Peretz
243,John Cusack,Rob Gordon
243,Iben Hjejle,Laura
243,Todd Louiso,Dick
243,Jack Black,Barry
243,Lisa Bonet,Marie DeSalle
6933,Shannyn Sossamon,Beth Raymond
6933,Edward Burns,Jack Andrews
6933,Ana Claudia Talancón,Taylor Anthony
6933,Ray Wise,Ted Summers
6933,Azura Skye,Leann Cole
17182,Sally Field,Karen McCann
17182,Kiefer Sutherland,Robert Doob
17182,Ed Harris,Mack McCann
17182,Beverly D'Angelo,Dolly Green
17182,Charlayne Woodard,Angel Kosinsky
8848,Jason Statham,Terry Leather
8848,Saffron Burrows,Martine Love
8848,Stephen Campbell Moore,Kevin Swain
8848,Daniel Mays,Dave Shilling
8848,James Faulkner,Guy Singer
38,Jim Carrey,Joel Barish
38,Kate Winslet,Clementine Kruczynski
38,Kirsten Dunst,Mary Svevo
38,Mark Ruffalo,Stan Fink
38,Elijah Wood,Patrick
38303,Kristen Bell,Marni
38303,Sigourney Weaver,Aunt Ramona
38303,Betty White,Grandma Bunny
38303,Kristin Chenoweth,Georgia King
38303,Odette Annable,Joanna
1266,Keanu Reeves,Detective Tom Ludlow
1266,Forest Whitaker,Captain Jack Wander
1266,Chris Evans,Detective Paul Diskant
1266,Hugh Laurie,Captain James Biggs
1266,Martha Higareda,Grace Garcia
107985,Simon Pegg,Gary King
107985,Nick Frost,Andrew Knightley
107985,Martin Freeman,Oliver Chamberlain
107985,Eddie Marsan,Peter Page
107985,Paddy Considine,Steven Prince
14043,Emma Roberts,Nancy Drew
14043,Josh Flitter,Corky Veinshtein
14043,Max Thieriot,Ned Nickerson
14043,Rachael Leigh Cook,Jane Brighton
14043,Tate Donovan,Carson Drew
19901,Ethan Hawke,Edward Dalton
19901,Sam Neill,Charles Bromley
19901,Willem Dafoe,Lionel 'Elvis' Cormac
19901,Claudia Karvan,Audrey Bennett
19901,Isabel Lucas,Alison Bromley
34016,Alice Eve,Molly
34016,Jay Baruchel,Kirk Kettner
34016,Mike Vogel,Jack
34016,Krysten Ritter,Patty
34016,Debra Jo Rupp,Mrs. Kettner
59860,Selena Gomez,Grace /  Cordelia Winthrop Scott
59860,Katie Cassidy,Emma
59860,Cory Monteith,Owen
59860,Leighton Meester,Meg
59860,Andie MacDowell,Pam
10069,Jon Foster,Hutch
10069,Samaire Armstrong,Abigail
10069,Frankie Muniz,Swink
10069,Jimmi Simpson,Phineus
10069,Wendell Pierce,Detective Thibodeaux
9588,Tom Selleck,Matthew Quigley
9588,Laura San Giacomo,Crazy Cora
9588,Alan Rickman,Elliott Marston
9588,Chris Haywood,Major Ashley-Pitt
9588,Ron Haddrick,Grimmelman
12819,Hayden Panettiere,Kate
12819,Justin Long,Humphrey
12819,Dennis Hopper,Tony
12819,Christina Ricci,Lilly
12819,Danny Glover,Winston
9954,Steven Strait,Caleb Danvers
9954,Laura Ramsey,Sarah Wenham
9954,Jessica Lucas,Kate Tunney
9954,Taylor Kitsch,Pogue Parry
9954,Chace Crawford,Tyler Simms
10115,Jeff Bridges,Burt Vickerman
10115,Missy Peregrym,Haley Graham
10115,Vanessa Lengies,Joanne Charis
10115,Maddy Curley,Mina Hoyt
10115,Nikki SooHoo,Wei Wei Yong
25132,Jimmy Bennett,Teo Thompon
25132,Kat Dennings,Stacy Thompson
25132,Jolie Vanier,Helvetica Black
25132,William H. Macy,Dr. Noseworthy
25132,James Spader,Mr. Black
577,Nicole Kidman,Suzanne Stone Maretto
577,Matt Dillon,Larry Maretto
577,Joaquin Phoenix,Jimmy Emmett
577,Casey Affleck,Russel Hines
577,Illeana Douglas,Janice Maretto
328387,Emma Roberts,Vee Delmonico
328387,Dave Franco,Ian
328387,Emily Meade,Sydney Sloane
328387,Miles Heizer,Tommy Mancuso
328387,Juliette Lewis,Nancy Delmonico
12690,Viggo Mortensen,Everett Hitch
12690,Ed Harris,Virgil Cole
12690,Renée Zellweger,Allie
12690,Jeremy Irons,Randall Bragg
12690,Timothy Spall,Phil Olson
9945,James Woods,Jack Crow
9945,Daniel Baldwin,Montoya
9945,Sheryl Lee,Katrina
9945,Thomas Ian Griffith,Jan Valek
9945,Maximilian Schell,Kardinal Alba
539,Anthony Perkins,Norman Bates
539,Vera Miles,Lila Crane
539,John Gavin,Sam Loomis
539,Janet Leigh,Marion Crane
539,Martin Balsam,Det. Milton Arbogast
13596,Dane Cook,Tank
13596,Kate Hudson,Alexis
13596,Alec Baldwin,Professor Turner
13596,Jason Biggs,Dustin
13596,Diora Baird,Rachel
226857,Alex Pettyfer,David Elliot
226857,Gabriella Wilde,Jade Butterfield
226857,Robert Patrick,Harry Elliot
226857,Rhys Wakefield,Keith Butterfield
226857,Emma Rigby,Jenny
13159,Jane Fonda,Georgia Randall
13159,Lindsay Lohan,Rachel Wilcox
13159,Felicity Huffman,Lily Randall
13159,Dermot Mulroney,Dr. Simon Ward
13159,Cary Elwes,Arnold
47941,Chevy Chase,Bruce Thorpe
47941,Carrie Fisher,Annie Clark
47941,Eve Arden,The Duchess
47941,Joseph Maher,The Duke
47941,Robert Donner,The Assassin
526,Matthew Broderick,Phillipe Gaston
526,Rutger Hauer,Captain Etienne Navarre
526,Michelle Pfeiffer,Isabeau d'Anjou
526,Alfred Molina,Cezar
526,John Wood,Bishop of Aquila
22796,Jim Carrey,Adult Joe Wenteworth
22796,Ashley Judd,Rebecca Wenteworth
22796,Ian Michael Smith,Simon Birch
22796,Joseph Mazzello,Joe Wenteworth
22796,Oliver Platt,Ben Goodrich
2355,Adam Sandler,Charlie Fineman
2355,Don Cheadle,Alan Johnson
2355,Jada Pinkett Smith,Janeane Johnson
2355,Liv Tyler,Angela Oakhurst
2355,Saffron Burrows,Donna Remar
5915,Emile Hirsch,Christopher McCandless
5915,Marcia Gay Harden,Billie McCandless
5915,William Hurt,Walt McCandless
5915,Jena Malone,Carine McCandless
5915,Brian H. Dierker,Rainey
9842,Billy Bob Thornton,Dr. P
9842,Jon Heder,Roger
9842,Jacinda Barrett,Amanda
9842,Sarah Silverman,Becky
9842,Michael Clarke Duncan,Lesher
61012,Adelaide Clemens,Heather Mason / Sharon Da Silva / Alessa
61012,Kit Harington,Vincent Carter
61012,Sean Bean,Harry Mason / Christopher Da Silva
61012,Carrie-Anne Moss,Claudia Wolf
61012,Radha Mitchell,Rose Da Silva
755,George Clooney,Seth Gecko
755,Quentin Tarantino,Richard Gecko
755,Harvey Keitel,Jacob Fuller
755,Juliette Lewis,Kate Fuller
755,Ernest Liu,Scott Fuller
13682,Jim Cummings,Winnie the Pooh / Tigger (voice)
13682,John Fiedler,Piglet (voice)
13682,Nikita Hopkins,Roo (voice)
13682,Kath Soucie,Kanga (voice)
13682,Ken Sansom,Rabbit (voice)
9089,Holly Hunter,Claudia Larson
9089,Robert Downey Jr.,Tommy Larson
9089,Anne Bancroft,Adele Larson
9089,Charles Durning,Henry Larson
9089,Claire Danes,Kitt Larson
9470,Stephen Chow,Sing
9470,Yuen Wah,Landlord
9470,Yuen Qiu,Landlady
9470,Lam Tze-Chung,Sing's sidekick
9470,Huang Sheng-Yi,Fong
18357,Haley Joel Osment,Beary Barrington (voice)
18357,Diedrich Bader,Ted Bedderhead (voice)
18357,Candy Ford,Trixie (voice)
18357,James Gammon,Big Al (voice)
18357,Brad Garrett,Fred Bedderhead (voice)
7979,Khalid Abdalla,Amir
7979,Atossa Leoni,Soraya
7979,Shaun Toub,Rahim Kahn
7979,Zekeria Ebrahimi,Young Amir
7979,Ahmad Khan Mahmoodzada,Young Hassan
470,Sean Penn,Paul Rivers
470,Naomi Watts,Cristina Peck
470,Benicio del Toro,Jack Jordan
470,Danny Huston,Michael
470,Carly Nahon,Cathy
15644,Cole Hauser,Bo Laramie
15644,Robin Tunney,Abby Laramie
15644,Dennis Farina,Detective Burton
15644,Daniel Baldwin,Wendell Stokes
15644,Tom Sizemore,Rex Harper
9582,Jason Lee,Paul Morse
9582,Julia Stiles,Becky Jackon
9582,Selma Blair,Karen Cooper
9582,James Brolin,Ken Cooper
9582,Shawn Hatosy,Jim
10642,Jason Biggs,Paul Tannek
10642,Mena Suvari,Dora Diamond
10642,Zak Orth,Adam
10642,Thomas Sadoski,Chris
10642,Jimmi Simpson,Noah
22074,Michael Moore,Michael Moore
22074,Thora Birch,Herself
22074,William Black,Himself
22074,Elijah Cummings,Himself
22074,Baron Hill,Himself
2428,Max von Sydow,Jesus
2428,Michael Anderson Jr.,James the Younger
2428,Carroll Baker,Veronica
2428,Ina Balin,Martha of Bethany
2428,Victor Buono,Sorak
290751,Chiwetel Ejiofor,Ray
290751,Nicole Kidman,Claire
290751,Julia Roberts,Jess
290751,Dean Norris,Bumpy
290751,Lyndon Smith,Kit
13805,Matt Lanter,Will
13805,Vanessa Lachey,Amy
13805,Nicole Ari Parker,Enchanted Princess / Amy Winehouse Look-A-Like / Jessica Simpson Look-A-Like
13805,Crista Flanagan,Juney / Hannah Montana
13805,Gary 'G. Thang' Johnson,Calvin
4597,Columbus Short,Ty Hackett
4597,Laurence Fishburne,Baines
4597,Skeet Ulrich,Dobbs
4597,Amaury Nolasco,Palmer
4597,Matt Dillon,Mike Cochrane
9414,Bill Murray,Wallace 'Wally' Ritchie
9414,Peter Gallagher,James 'Jimmy' Ritchie
9414,Joanne Whalley,Lorelei 'Lori'
9414,Alfred Molina,Boris 'The Butcher' Blavasky
9414,Richard Wilson,Sir Roger Daggenhurst
63492,Chris Evans,Colin Shea
63492,Anna Faris,Ally Darling
63492,Martin Freeman,Simon Forester
63492,Chris Pratt,Disgusting Donald
63492,Ari Graynor,Daisy Darling
81796,Guy Pearce,Snow
81796,Maggie Grace,Emilie Warnock
81796,Joseph Gilgun,Hydell
81796,Lennie James,Harry Shaw
81796,Peter Stormare,Scott Langral
10710,Ben Stiller,Tim Dingman
10710,Jack Black,Nick Vanderpark
10710,Rachel Weisz,Debbie Dingman
10710,Christopher Walken,J-Man
10710,Amy Poehler,Natalie Vanderpark
15092,Jason Statham,Chev Chelios
15092,Amy Smart,Eve
15092,Dwight Yoakam,Doc Miles
15092,Efren Ramirez,Venus
15092,Julanne Chidi Hill,Dark Chocolate
11382,John Cusack,David Shayne
11382,Dianne Wiest,Helen Sinclair
11382,Jennifer Tilly,Olive Neal
11382,Chazz Palminteri,Cheech
11382,Mary-Louise Parker,Ellen
15005,Tiffany Dupont,Hadassah / Esther
15005,Peter O'Toole,"Samuel, the Prophet"
15005,Luke Goss,King Xerxes
15005,John Noble,Prince Admantha
15005,Omar Sharif,Prince Memucan
8198,Michael Caine,Thomas Fowler
8198,Brendan Fraser,Alden Pyle
8198,Đỗ Thị Hải Yến,Phuong
8198,Tzi Ma,Hinh
8198,Rade Serbedzija,Inspector Vigot
6963,Nicolas Cage,David Spritz
6963,Michael Caine,Robert Spritzel
6963,Hope Davis,Noreen
6963,Gemmenne de la Peña,Shelly Spritzel
6963,Nicholas Hoult,Mike Spritzel
15070,Wesley Snipes,Monroe Hutchen
15070,Ving Rhames,George 'Iceman' Chambers
15070,Peter Falk,Mendy Ripstein
15070,Michael Rooker,A.J. Mercker
15070,Jon Seda,Jesus 'Chuy' Campos
12797,Ricky Gervais,Bertram Pincus
12797,Greg Kinnear,Frank Herlihy
12797,Téa Leoni,Gwen
12797,Billy Campbell,Gwens Love Interest
12797,Jordan Carlos,Young Husband
17134,John Cena,Det. Danny Fisher
17134,Aidan Gillen,Miles Jackson
17134,Ashley Scott,Molly Porter
17134,Steve Harris,Special Agent George Aiken
17134,Brian J. White,Det. Hank Carver
41402,Kodi Smit-McPhee,Owen
41402,Chloë Grace Moretz,Abby
41402,Richard Jenkins,The Father
41402,Elias Koteas,The Policeman
41402,Sasha Barrese,Virginia
18885,Victor Wong,Grandpa Mori Shintaro
18885,Max Elliott Slade,Jeffrey 'Colt' Douglas
18885,Sean Fox,Samuel 'Rocky' Douglas Jr.
18885,J. Evan Bonifant,Michael 'Tum Tum' Douglas
18885,Caroline Junko King,Miyo
4953,Jack Black,Jerry
4953,Yasiin Bey,Mike
4953,Danny Glover,Mr. Fletcher
4953,Mia Farrow,Ms. Kimberley
4953,Marcus Carl Franklin,James
10773,Judi Dench,Mrs. Laura Henderson
10773,Bob Hoskins,Vivian Van Damm
10773,Will Young,Bertie
10773,Christopher Guest,Lord Cromer
10773,Kelly Reilly,Maureen
146198,Casey Affleck,Chris Allen
146198,Chiwetel Ejiofor,Michael Atwood
146198,Woody Harrelson,Sergeant Detective Jeffrey Allen
146198,Kate Winslet,Irina Vlaslov
146198,Anthony Mackie,Marcus Belmont
2639,Woody Allen,Harry Block
2639,Kirstie Alley,Joan
2639,Billy Crystal,Larry/The Devil
2639,Judy Davis,Lucy
2639,Caroline Aaron,Doris
10563,Matthew Perry,Oscar Novak
10563,Neve Campbell,Amy Post
10563,Dylan McDermott,Charles Newman
10563,Oliver Platt,Peter Steinberg
10563,Cylk Cozart,Kevin Cartwright
295964,Bradley Cooper,Adam Jones
295964,Sienna Miller,Helene
295964,Lily James,Sara
295964,Alicia Vikander,Anne Marie
295964,Uma Thurman,Simone
5971,Robert De Niro,Ned
5971,Sean Penn,Jim
5971,Demi Moore,Molly
5971,Hoyt Axton,Father Levesque
5971,Bruno Kirby,Deputy
9716,Drew Barrymore,Skylar Dandridge
9716,Diva Gray,Nanny
9716,Natasha Lyonne,Djuna 'D.J.' Berlin
9716,Edward Norton,Holden Spence
9716,Woody Allen,Joe Berlin
11835,Kevin Bacon,Nick Hume
11835,Garrett Hedlund,Billy Darley
11835,Kelly Preston,Helen Hume
11835,Jordan Garrett,Lucas Hume
11835,John Goodman,Bones Darley
26171,Robert De Niro,Frank Goode
26171,Drew Barrymore,Rosie
26171,Kate Beckinsale,Amy
26171,Sam Rockwell,Robert
26171,Melissa Leo,Colleen
31117,Jon Voight,Bill Biscane / Kane
31117,Scott Baio,Stan Bobbins
31117,Vanessa Angel,Jean Bobbins
31117,Skyler Shaye,Kylie
31117,Whoopi Goldberg,Whoopi Goldberg
9074,Samuel L. Jackson,Derrick Vann
9074,Eugene Levy,Andy Fiddler
9074,Luke Goss,Joey Kane
9074,Miguel Ferrer,Agent Peters
9074,Susie Essman,Lt. Rita Carbone
14396,Cedric the Entertainer,Jake Rodgers
14396,Lucy Liu,Gina
14396,Nicollette Sheridan,Diane
14396,Mark Dacascos,Eric Hauck
14396,Callum Keith Rennie,Shaw
15673,Nia Vardalos,Connie
15673,Toni Collette,Carla
15673,David Duchovny,Jeff
15673,Stephen Spinella,Robert / Peaches
15673,Alec Mapa,Lee / N'Cream
42618,Shirley MacLaine,Charity
42618,John McMartin,Oscar
42618,Ricardo Montalban,Vittorio
42618,"Sammy Davis, Jr.",Big Daddy
42618,Chita Rivera,Nickie
171274,Joaquin Phoenix,"Larry ""Doc"" Sportello"
171274,Josh Brolin,"Lt. Det. Christian F. ""Bigfoot"" Bjornsen"
171274,Owen Wilson,Coy Harlingen
171274,Katherine Waterston,Shasta Fay Hepworth
171274,Reese Witherspoon,Deputy D.A. Penny Kimball
24432,Daniel Tay,Doogal
24432,Jimmy Fallon,Dylan
24432,Jon Stewart,Zeebad
24432,Whoopi Goldberg,Ermintrude
24432,William H. Macy,Brian
109417,Josh Holloway,Jason Blake
109417,Josh Peck,Franklyn
109417,Chris Brown,Rooster
109417,Laz Alonso,Dante
109417,Caity Lotz,Stacy
13948,Kevin Farley,Michael Malone
13948,Kelsey Grammer,General George S. Patton
13948,Leslie Nielsen,Leslie Nielsen
13948,Trace Adkins,Angel of Death
13948,Robert Davi,Aziz
106747,Danny Trejo,Machete Cortez
106747,Mel Gibson,Luther Voz
106747,Amber Heard,Miss San Antonio
106747,Michelle Rodriguez,Luz
106747,Sofía Vergara,Desdemona
10929,Crispin Glover,Willard Stiles
10929,R. Lee Ermey,Frank Martin
10929,Laura Harring,Cathryn
10929,Jackie Burroughs,Henrietta Stiles
10929,Ashlyn Gere,Ms. Leach
14220,Steve Zahn,Peter
14220,Allen Covert,Fred
14220,Jonah Hill,Cooker
14220,Kevin Heffernan,Whitaker
14220,Ashley Scott,Cheryl
46435,Allan Corduner,Sir Arthur Sullivan
46435,Jim Broadbent,W. S. Gilbert
46435,Timothy Spall,Richard Temple (The Mikado)
46435,Dexter Fletcher,Louis
46435,Shirley Henderson,Leonora Braham (Yum-Yum)
256962,Jakob Salvati,Pepper Flynt Busbee / Little Boy
256962,Emily Watson,Emma Busbee
256962,Cary-Hiroyuki Tagawa,Hashimoto
256962,Michael Rapaport,James Busbee
256962,David Henrie,London Busbee
48231,Keira Knightley,Sabina Spielrein
48231,Viggo Mortensen,Sigmund Freud
48231,Michael Fassbender,Carl Jung
48231,Sarah Gadon,Emma Jung
48231,Vincent Cassel,Otto Gross
3509,Keanu Reeves,Fred/Bob Arctor
3509,Winona Ryder,Donna Hawthorne
3509,Woody Harrelson,Ernie Luckman
3509,Robert Downey Jr.,James Barris
3509,Mitch Baker,Brown Bear Lodge Host
82684,Gerard Butler,Frosty Hesson
82684,Jonny Weston,Jay Moriarity
82684,Elisabeth Shue,Christy Moriarity
82684,Abigail Spencer,Brenda Hesson
82684,Leven Rambin,Kim
12142,Christian Slater,Edward Carnby
12142,Tara Reid,Aline Cedrac
12142,Stephen Dorff,Richard Burke
12142,Frank C. Turner,Sam Fischer
12142,Matthew Walker,Prof. Lionel Hudgens
23367,Vanessa Hudgens,Sam
23367,Aly Michalka,Charlotte Banks
23367,Gaelan Connell,Will Burton
23367,Lisa Kudrow,Karen Burton
23367,Scott Porter,Ben Wheatly
10740,Nicole Kidman,Anna
10740,Cameron Bright,Young Sean
10740,Danny Huston,Joseph
10740,Lauren Bacall,Eleanor
10740,Alison Elliott,Laura
241239,Oscar Isaac,Abel Morales
241239,Jessica Chastain,Anna Morales
241239,Albert Brooks,Andrew Walsh
241239,Elyes Gabel,Julian
241239,David Oyelowo,D.A. Lawrence
14582,Paul Gross,Michael Dunne
14582,Caroline Dhavernas,Sarah Mann
14582,Joe Dinicol,David Mann
14582,Meredith Bailey,Cassie Walker
14582,Adam Harrington,Colonel Ormand
14914,Aaron Abrams,Ian Miellor
14914,Alan Alda,Gregory Lawson
14914,Lauren Graham,Phyllis Kearns
14914,Greg Kinnear,Bob Kearns
14914,Tatiana Maslany,Older Kathy
3902,Cate Blanchett,Jude
3902,Heath Ledger,Robbie
3902,Julianne Moore,Alice
3902,Ben Whishaw,Arthur
3902,Charlotte Gainsbourg,Claire
77948,Henry Cavill,Will Shaw
77948,Verónica Echegui,Lucia
77948,Sigourney Weaver,Jean Carrack
77948,Bruce Willis,Martin
77948,Caroline Goodall,Laurie Shaw
21755,Rachel Weisz,Penelope Stamp
21755,Adrien Brody,Bloom
21755,Mark Ruffalo,Stephen
21755,Rinko Kikuchi,Bang Bang
21755,Robbie Coltrane,Curator
4960,Philip Seymour Hoffman,Caden Cotard
4960,Samantha Morton,Hazel
4960,Jennifer Jason Leigh,Maria
4960,Michelle Williams,Claire Keen
4960,Catherine Keener,Adele Lack
128,Yōji Matsuda,Ashitaka (voice)
128,Yuriko Ishida,San (voice)
128,Yūko Tanaka,Eboshi-gozen (voice)
128,Kaoru Kobayashi,Jiko-bô (voice)
128,Masahiko Nishimura,Kouroku (voice)
14652,Grégori Derangère,Frédéric Auger
14652,Gérard Depardieu,Jean-Étienne Beaufort
14652,Isabelle Adjani,Viviane Denvers
14652,Virginie Ledoyen,Camille
14652,Yvan Attal,Raoul
40932,Alex Briley,Alex the G.I.
40932,David Hodo,David the Construction Worker
40932,Glenn Hughes,Glenn the Leatherman
40932,Randy Jones,Randy the Cowboy
40932,Felipe Rose,Felipe the Indian
16608,Guy Pearce,Charlie Burns
16608,Ray Winstone,Captain Morris Stanley
16608,Emily Watson,Martha Stanley
16608,Danny Huston,Arthur Burns
16608,David Wenham,Eden Fletcher
334531,Aaron Eckhart,Darrell Royal
334531,Finn Wittrock,Freddie Steinmark
334531,Robin Tunney,Gloria Steinmark
334531,Sarah Bolger,Linda Wheeler
334531,Michael Reilly Burke,Fred Steinmark
32316,Lisa Kudrow,Marci Feld
32316,Damon Wayans,Dr. S
32316,Richard Benjamin,Ben Feld
32316,Jane Krakowski,Lauren Farb
32316,Christine Baranski,Mary Ellen Spinkle
7299,Christian Bale,John Preston
7299,Taye Diggs,Brandt
7299,Emily Watson,Mary O'Brien
7299,Angus Macfadyen,Dupont
7299,Sean Bean,Errol Partridge
13405,Jonathan Rhys Meyers,George Hogg
13405,Radha Mitchell,Lee Pearson
13405,Chow Yun-fat,Chen Hansheng
13405,Michelle Yeoh,Mrs. Wang
19457,Mark Wahlberg,Leo Handler
19457,Joaquin Phoenix,Willie Gutierrez
19457,Charlize Theron,Erica Soltz
19457,James Caan,Frank Olchin
19457,Ellen Burstyn,Val Handler
112937,Christopher Lloyd,Lero Sombrero
112937,Cary Elwes,Bobby Wobbly
112937,Jaime Pressly,Lola
112937,Cloris Leachman,Dotty Rounder
112937,Chazz Palminteri,Marvin Milkshake
314385,Angelina Jolie,Vanessa
314385,Brad Pitt,Roland
314385,Mélanie Laurent,Lea
314385,Melvil Poupaud,François
314385,Niels Arestrup,Michel
8953,Anne Suzuki,James Ray Steam (voice)
8953,Masane Tsukayama,Dr. Eddie Steam#
8953,Katsuo Nakamura,Dr. Lloyd Steam
8953,Manami Konishi,Scarlett O'Hara
8953,Kiyoshi Kodama,Robert Stephenson
29078,Gerard Butler,Frank Borghi
29078,Wes Bentley,Walter Bahr
29078,Gavin Rossdale,Stanley Mortensen
29078,Costas Mandylor,Charlie 'Gloves' Columbo
29078,Louis Mandylor,Gino Pariani
46503,Kirsten Dunst,Katie Marks
46503,Ryan Gosling,David Marks
46503,Kristen Wiig,Lauren Fleck
46503,Frank Langella,Sanford Marks
46503,Lily Rabe,Deborah Lehrman
10448,Jason Scott Lee,Noro
10448,Esai Morales,Make
10448,Sandrine Holt,Ramana
10448,Eru Potaka-Dewes,Ariki-mau
10448,Emilio Tuki Hito,Messenger
13688,Stephen Chow,Ti Chow
13688,Xu Jiao,Dicky Chow
13688,Kitty Zhang Yuqi,Miss Yuen
13688,Lam Tze-Chung,Boss
13688,Lee Sheung-Ching,Mr. Cao
10353,Christian Clavier,Jacquouille la Fripouille / Jacques-Henri Jacquard / Prosper le Purineur / Jacouillet
10353,Jean Reno,"Comte Godefroy de Montmirail, dit Godefroy le Hardi"
10353,Marie-Anne Chazel,Ginette
10353,Christian Bujeau,Jean-Pierre Goulard
10353,Muriel Robin,Frénégonde / Béatrice
43935,Brandon Routh,Dylan Dog
43935,Peter Stormare,Gabriel
43935,Sam Huntington,Marcus
43935,Taye Diggs,Vargus
43935,Anita Briem,Elizabeth
11458,Al Pacino,Eli Wurman
11458,Kim Basinger,Victoria Gray
11458,Ryan O'Neal,Cary Launer
11458,Téa Leoni,Jilli Hopper
11458,Jonathan Walker,Doorman at Party
44638,Helen Mirren,Prospera
44638,Felicity Jones,Miranda
44638,Reeve Carney,Prince Ferdinand
44638,David Strathairn,King Alonso
44638,Tom Conti,Gonzalo
241257,Ethan Hawke,Bruce Kenner
241257,Emma Watson,Angela Gray
241257,David Thewlis,Professor Kenneth Raines
241257,Lothaire Bluteau,Reverend Murray
241257,Dale Dickey,Rose Gray
14538,Sammo Hung,Luo Ping-An
14538,Vanness Wu,Zhao Bao
14538,Maggie Q,Cao Ying
14538,Andy Lau,Zhao Zilong
14538,Ti Lung,Guan Yu
13250,Pierce Brosnan,Tom Ryan
13250,Maria Bello,Abby Randall
13250,Gerard Butler,Neil Randall
13250,Emma Karwandy,Sophie Randall
13250,Claudette Mink,Judy Ryan
133931,Jeremy Suarez,Kai (voice)
133931,Samuel L. Jackson,Tendai (voice)
133931,Abigail Breslin,Zoe (voice)
133931,Leonard Nimoy,Sekhuru (voice)
133931,Jeff Goldblum,Ajax (voice)
280871,Abhinay Vaddi,Srinivasa Ramanujan
280871,Suhasini Maniratnam,Komalatammal
280871,Kevin McGowan,G. H. Hardy
280871,Abbas,Prasanta Chandra Mahalanobis
280871,Anmol,Young Srinivasa Ramanujan
239897,Melissa Leo,Grandma Fitz / Butterfly McDweg / Mrs. Fitzgerald
239897,Maggie Wheeler,Sophia-So-Dwegon / Argalite / Juno Luno
239897,Joey D. Vieira,Davargan / Yabo Potato / Sweetfang / Clyde
239897,R. Martin Klein,Nosey Threehorn / Bloochip / Squats
239897,Thomas Francis Walsh III,Timmy
184341,Robert De Niro,Ray Arcel
184341,Edgar Ramírez,Roberto Duran
184341,Jurnee Smollett,Juanita Leonard
184341,Ellen Barkin,Stephanie Arcel
184341,Rubén Blades,Carlos Eleta
334074,Pierce Brosnan,Nash
334074,Milla Jovovich,Kate Abbott
334074,Dylan McDermott,Sam Parker
334074,Angela Bassett,Maureen Cranepaul
334074,Robert Forster,Bill Talbot
199373,Nicolas Cage,Jack Halcombe
199373,Vanessa Hudgens,Cindy Paulson
199373,John Cusack,Robert Hansen
199373,Radha Mitchell,Allie Halcombe
199373,Jodi Lyn O'Keefe,Chelle Ringell
14202,Edward Norton,Walter Fane
14202,Juliet Howland,Dorothy Townsend
14202,Naomi Watts,Kitty Fane
14202,Ian Renwick,Geoffrey Denison
14202,Liev Schreiber,Charlie Townsend
6968,Martina Gedeck,Ulrike Meinhof
6968,Moritz Bleibtreu,Andreas Baader
6968,Johanna Wokalek,Gudrun Ensslin
6968,Nadja Uhl,Brigitte Mohnhaupt
6968,Stipe Erceg,Holger Meins
581,Kevin Costner,Lieutenant Dunbar
581,Mary McDonnell,Stands With A Fist
581,Graham Greene,Kicking Bird
581,Rodney A. Grant,Wind In His Hair
581,Floyd Red Crow Westerman,Ten Bears
52449,Cameron Diaz,Elizabeth Halsey
52449,Jason Segel,Russell Gettis
52449,Justin Timberlake,Scott Delacorte
52449,Lucy Punch,Amy Squirrel
52449,Phyllis Smith,Lynn Davies
12150,Al Pacino,Frank Keller
12150,Ellen Barkin,Helen Cruger
12150,John Goodman,Sherman
12150,Michael Rooker,Terry
12150,William Hickey,Frank Keller Sr.
11247,Hilary Duff,Sam Montgomery
11247,Jennifer Coolidge,Fiona
11247,Chad Michael Murray,Austin Ames
11247,Dan Byrd,Carter Farrell
11247,Regina King,Rhonda
4232,David Arquette,Deputy Dwight 'Dewey' Riley
4232,Neve Campbell,Sidney Prescott
4232,Courteney Cox,Gale Weathers
4232,Matthew Lillard,Stu Macher
